id_questionnaire;id_block;id_question;Question text;id_answer;Answer text;Scoring
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4010;60;60
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4011;65;65
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4012;70;70
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4013;75;75
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4014;80;80
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4015;85;85
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4016;90;90
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4017;95;95
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4018;100;100
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4019;105;105
4;15;4035;16. From which age would cardiovascular complaints hinder you from working in a new occupational field?;4020;110;110
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4006;40;40
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4007;45;45
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4008;50;50
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4009;55;55
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4010;60;60
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4011;65;65
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4012;70;70
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4013;75;75
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4014;80;80
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4015;85;85
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4016;90;90
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4017;95;95
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4018;100;100
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4019;105;105
4;15;4036;17. From which age would your mental fitness hinder you from working in a new occupational field?;4020;110;110
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4006;40;40
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4007;45;45
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4008;50;50
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4009;55;55
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4010;60;60
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4011;65;65
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4012;70;70
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4013;75;75
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4014;80;80
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4015;85;85
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4016;90;90
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4017;95;95
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4018;100;100
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4019;105;105
4;15;4037;18. From which age would loss of motivation or a lack of energy hinder you from working in a new occupational field?;4020;110;110
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4006;40;40
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4007;45;45
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4008;50;50
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4009;55;55
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4010;60;60
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4011;65;65
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4012;70;70
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4013;75;75
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4014;80;80
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4015;85;85
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4016;90;90
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4017;95;95
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4018;100;100
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4019;105;105
4;15;4039;19. How far does the overall planning of your goals reach into the future?;4020;110;110
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4006;40;40
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4007;45;45
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4008;50;50
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4009;55;55
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4010;60;60
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4011;65;65
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4012;70;70
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4013;75;75
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4014;80;80
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4015;85;85
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4016;90;90
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4017;95;95
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4018;100;100
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4019;105;105
4;15;4040;"20. How far ahead do you generally plan activities? (e.g., visiting your family next month; going on a round-the-world trip in 5 years; learning a new language in the next 10 years)";4020;110;110
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4006;40;40
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4007;45;45
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4008;50;50
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4009;55;55
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4010;60;60
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4011;65;65
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4012;70;70
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4013;75;75
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4014;80;80
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4015;85;85
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4016;90;90
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4017;95;95
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4018;100;100
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4019;105;105
4;15;4041;21. In view of your physical fitness, up to which age do you generally plan your future ahead?;4020;110;110
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4006;40;40
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4007;45;45
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4008;50;50
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4009;55;55
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4010;60;60
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4011;65;65
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4012;70;70
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4013;75;75
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4014;80;80
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4015;85;85
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4016;90;90
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4017;95;95
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4018;100;100
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4019;105;105
4;15;4043;22. Up to which age do you feel physically and mentally able to learn new sports skills independently (e.g., dancing, sailing, mountaineering, diving)?;4020;110;110
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4006;40;40
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4007;45;45
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4008;50;50
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4009;55;55
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4010;60;60
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4011;65;65
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4012;70;70
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4013;75;75
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4014;80;80
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4015;85;85
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4016;90;90
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4017;95;95
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4018;100;100
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4019;105;105
4;15;4044;23. Up to which age do you feel physically and mentally able to be creative in a new way (e.g., theater group, painting, digital photography, etc.)?;4020;110;110
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4006;40;40
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4007;45;45
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4008;50;50
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4009;55;55
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4010;60;60
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4011;65;65
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4012;70;70
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4013;75;75
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4014;80;80
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4015;85;85
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4016;90;90
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4017;95;95
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4018;100;100
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4019;105;105
4;15;4045;24. Up to which age do you feel physically and mentally able to emigrate to an foreign country or to move to a new place independently?;4020;110;110
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4006;40;40
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4007;45;45
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4008;50;50
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4009;55;55
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4010;60;60
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4011;65;65
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4012;70;70
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4013;75;75
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4014;80;80
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4015;85;85
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4016;90;90
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4017;95;95
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4018;100;100
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4019;105;105
4;15;4046;25. Up to which age do you feel physically and mentally able to learn something mentally new (e.g., learn a new language, extend your computer knowledge, learn new historical facts, participate in a book club, etc.)?;4020;110;110
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4006;40;40
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4007;45;45
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4008;50;50
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4009;55;55
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4010;60;60
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4011;65;65
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4012;70;70
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4013;75;75
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4014;80;80
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4015;85;85
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4016;90;90
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4017;95;95
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4018;100;100
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4019;105;105
4;15;4047;26. Up to which age do you feel physically and mentally able to explore new countries and cultures actively and independently (e.g., city tours, expeditions, round trips)?;4020;110;110
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4006;40;40
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4007;45;45
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4008;50;50
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4009;55;55
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4010;60;60
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4011;65;65
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4012;70;70
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4013;75;75
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4014;80;80
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4015;85;85
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4016;90;90
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4017;95;95
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4018;100;100
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4019;105;105
4;15;4048;27. Up to which age do you feel physically and mentally able to learn new skills independently (e.g., a new craft, juggling)?;4020;110;110
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4006;40;40
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4007;45;45
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4008;50;50
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4009;55;55
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4010;60;60
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4011;65;65
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4012;70;70
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4013;75;75
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4014;80;80
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4015;85;85
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4016;90;90
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4017;95;95
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4018;100;100
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4019;105;105
4;15;4049;28. Up to which age do you feel physically and mentally able to come to grips with new technology independently?;4020;110;110
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4006;40;40
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4007;45;45
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4008;50;50
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4009;55;55
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4010;60;60
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4011;65;65
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4012;70;70
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4013;75;75
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4014;80;80
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4015;85;85
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4016;90;90
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4017;95;95
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4018;100;100
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4019;105;105
4;15;4050;29. Up to which age do you feel physically and mentally able to try new things in your daily life independently (e.g., taking a new route, visiting a new mall)?;4020;110;110
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4006;40;40
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4007;45;45
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4008;50;50
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4009;55;55
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4010;60;60
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4011;65;65
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4012;70;70
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4013;75;75
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4014;80;80
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4015;85;85
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4016;90;90
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4017;95;95
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4018;100;100
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4019;105;105
4;15;4051;30. Up to what age do you think you will be physically and mentally able to meet new people (e.g., by joining a sports group, club, or other interest groups)?;4020;110;110
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4210;1 - Rarely or never;7
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4201;2;6
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4202;3;5
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4203;4;4
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4204;5;3
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4205;6;2
4;16;4053;1. Do you have the feeling that you don’t really care about what goes on around you?;4211;7 - Very often;1
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4212;1 - Never happens;7
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4201;2;6
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4202;3;5
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4203;4;4
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4204;5;3
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4205;6;2
4;16;4054;2. Has it happened in the past that you were surprised by the behavior of people whom you thought you knew well?;4213;7 - Always happens;1
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4212;1 - Never happens;7
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4201;2;6
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4202;3;5
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4203;4;4
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4204;5;3
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4205;6;2
4;16;4055;3. Has it happened that people whom you counted on disappointed you?;4213;7 - Always happens;1
4;16;4056;4. Until now your life has had:;4214;1 - You have had no clear objectives or goals at all;1
4;16;4056;4. Until now your life has had:;4201;2;2
4;16;4056;4. Until now your life has had:;4202;3;3
4;16;4056;4. Until now your life has had:;4203;4;4
4;16;4056;4. Until now your life has had:;4204;5;5
4;16;4056;4. Until now your life has had:;4205;6;6
4;16;4056;4. Until now your life has had:;4215;7 - You had very clear objectives and goals;7
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4216;1 - Very often;1
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4201;2;2
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4202;3;3
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4203;4;4
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4204;5;5
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4205;6;6
4;16;4057;5. Do you have the feeling that you’re being treated unfairly?;4217;7 - Rarely or never;7
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4216;1 - Very often;1
